cumulative_targets_percent,cumulative_assignments_percent
56.09990094,18.81315219
56.14990141,18.84304949
56.19990187,18.87294678
56.24990234,18.90284407
56.29990281,18.93274137
56.34990328,18.96263866
56.39990375,18.99253595
56.44990422,19.02243325
56.49990469,19.05233054
56.54990516,19.08222783
56.59990562,19.11212513
56.64990609,19.14202242
56.69990656,19.17191971
56.74990703,19.20181701
56.79990750,19.23171430
56.84990797,19.26161159
56.89990844,19.29150889
56.94990891,19.32140618
56.99990937,19.35130348
57.04990984,19.38120077
57.09991031,19.41109806
57.14991078,19.44099536
57.19991125,19.47089265
57.24991172,19.50078994
57.29991219,19.53068724
57.34991266,19.56058453
57.39991312,19.59048182
57.44991359,19.62037912
57.49991406,19.65027641
57.54991453,19.68017370
57.59991500,19.71007100
